Id,SalePrice
1461,115831.9
1462,155419.2
1463,185567.3
1464,201744.1
1465,186281.2
1466,175631.8
1467,183372.5
1468,163041.5
1469,198388.7
1470,115280.7
1471,197039.9
1472,96668.0
1473,94295.4
1474,146523.7
1475,112357.8
1476,361081.2
1477,248738.0
1478,283510.7
1479,289640.0
1480,480517.9
1481,324787.4
1482,207789.3
1483,182762.2
1484,160625.9
1485,182920.6
1486,197466.9
1487,302547.1
1488,229760.9
1489,192416.6
1490,226682.1
1491,197171.7
1492,94688.5
1493,188498.7
1494,298866.0
1495,293267.6
1496,227652.2
1497,181956.1
1498,162994.7
1499,160686.2
1500,153379.3
1501,172513.4
1502,146323.1
1503,274254.5
1504,239747.3
1505,225160.7
1506,196117.1
1507,257123.9
1508,204077.9
1509,162868.9
1510,144136.0
1511,153953.2
1512,176024.1
1513,151455.3
1514,155896.4
1515,195939.9
1516,161596.9
1517,173002.2
1518,134711.3
1519,211773.8
1520,126783.2
1521,133721.3
1522,176850.1
1523,113318.9
1524,125185.8
1525,124175.0
1526,111244.9
1527,105368.2
1528,139841.3
1529,152002.9
1530,185443.5
1531,104703.3
1532,99694.3
1533,158745.7
1534,126335.1
1535,153842.9
1536,109258.6
1537,57887.0
1538,150470.5
1539,186066.9
1540,102254.1
1541,133314.3
1542,140569.7
1543,182787.9
1544,87380.5
1545,120368.0
1546,134712.8
1547,127812.7
1548,139943.8
1549,116931.1
1550,133474.6
1551,106715.6
1552,137121.5
1553,146231.1
1554,123070.3
1555,162001.2
1556,86473.7
1557,110563.6
1558,101495.4
1559,66266.5
1560,137807.7
1561,126342.9
1562,127898.0
1563,117010.3
1564,162166.9
1565,159781.1
1566,237950.6
1567,77791.7
1568,230691.7
1569,125619.4
1570,139752.6
1571,119249.6
1572,142316.2
1573,237408.9
1574,124979.1
1575,234843.9
1576,266740.6
1577,176042.8
1578,149132.1
1579,144968.3
1580,195513.4
1581,165626.3
1582,121169.8
1583,301891.8
1584,219198.4
1585,133346.9
1586,62652.4
1587,102203.5
1588,156680.0
1589,101211.5
1590,132823.4
1591,94746.5
1592,114470.8
1593,119806.0
1594,126606.9
1595,106808.1
1596,231448.7
1597,192741.7
1598,224475.7
1599,166716.9
1600,156547.5
1601,62866.7
1602,107526.7
1603,76369.6
1604,249690.7
1605,249111.0
1606,171083.8
1607,178372.4
1608,214760.6
1609,182832.3
1610,148738.6
1611,138226.5
1612,170105.7
1613,166282.4
1614,127104.9
1615,100023.2
1616,82383.5
1617,97037.2
1618,121548.9
1619,141882.1
1620,147612.8
1621,140507.9
1622,141493.2
1623,283110.3
1624,222509.5
1625,113042.2
1626,172095.4
1627,194718.7
1628,291465.8
1629,175821.0
1630,345203.8
1631,219062.8
1632,243073.7
1633,166260.3
1634,184667.5
1635,177153.5
1636,155546.4
1637,200907.8
1638,184825.0
1639,191228.1
1640,257386.8
1641,179572.6
1642,245812.4
1643,214487.2
1644,236624.2
1645,203936.6
1646,156831.9
1647,157924.4
1648,131159.6
1649,139703.7
1650,108955.3
1651,119978.7
1652,96338.1
1653,102116.1
1654,141381.2
1655,135566.8
1656,138825.7
1657,142283.8
1658,139625.1
1659,113684.7
1660,152461.0
1661,429005.1
1662,402614.4
1663,371482.0
1664,520874.3
1665,300088.4
1666,330775.9
1667,388983.3
1668,334687.6
1669,309441.4
1670,340460.4
1671,259596.6
1672,432913.5
1673,285016.2
1674,235817.3
1675,194928.7
1676,192219.0
1677,218656.6
1678,467347.9
1679,396569.5
1680,322969.1
1681,238755.3
1682,312473.6
1683,185377.5
1684,176839.3
1685,174649.4
1686,167216.7
1687,169700.4
1688,191550.6
1689,195188.7
1690,197226.1
1691,186326.9
1692,260587.9
1693,164235.2
1694,182574.6
1695,162927.0
1696,266402.5
1697,169444.5
1698,344485.5
1699,318076.5
1700,245309.3
1701,267821.6
1702,237715.5
1703,233562.1
1704,278865.8
1705,227109.9
1706,440454.6
1707,209936.1
1708,197879.0
1709,261392.2
1710,214227.4
1711,269601.3
1712,254664.0
1713,290945.6
1714,229851.3
1715,204933.7
1716,184245.4
1717,172825.8
1718,139851.5
1719,214042.1
1720,250362.0
1721,164654.3
1722,130245.1
1723,157336.7
1724,207110.3
1725,234952.3
1726,196858.8
1727,155941.4
1728,183150.7
1729,171921.4
1730,159715.0
1731,127150.0
1732,125436.4
1733,109549.8
1734,118943.5
1735,127950.7
1736,110609.1
1737,342461.8
1738,257805.9
1739,251996.9
1740,212947.9
1741,184811.1
1742,172540.7
1743,180290.7
1744,351054.1
1745,214808.7
1746,189546.0
1747,212462.0
1748,218641.2
1749,144546.8
1750,125773.4
1751,261238.1
1752,113457.2
1753,156178.3
1754,188355.7
1755,168930.7
1756,126708.3
1757,119457.0
1758,145135.0
1759,166903.1
1760,161609.0
1761,151905.7
1762,182455.3
1763,191475.1
1764,112711.4
1765,182047.7
1766,191380.6
1767,230041.4
1768,140936.2
1769,176998.2
1770,149126.2
1771,124337.1
1772,136944.0
1773,129167.6
1774,148256.7
1775,139559.6
1776,122863.8
1777,109035.8
1778,138823.5
1779,111010.6
1780,176671.9
1781,126738.0
1782,85463.0
1783,146115.8
1784,103145.7
1785,133002.6
1786,140682.5
1787,170573.1
1788,61305.0
1789,102970.7
1790,75134.3
1791,186618.3
1792,161195.1
1793,128761.2
1794,157936.0
1795,135555.1
1796,125867.4
1797,112105.1
1798,120387.7
1799,112900.4
1800,124262.4
1801,127442.0
1802,135394.7
1803,154084.8
1804,145451.3
1805,135998.0
1806,130317.9
1807,135634.5
1808,122585.8
1809,123930.4
1810,134669.3
1811,93461.6
1812,102441.9
1813,125026.9
1814,95632.0
1815,54622.0
1816,101097.8
1817,105519.6
1818,154231.2
1819,130641.2
1820,56884.1
1821,117726.5
1822,155539.6
1823,45651.1
1824,132129.0
1825,133789.7
1826,101636.2
1827,99104.5
1828,132220.1
1829,128507.1
1830,143098.2
1831,149904.9
1832,79049.0
1833,138177.6
1834,118449.1
1835,118507.2
1836,130855.5
1837,87152.8
1838,132847.9
1839,101710.7
1840,146650.7
1841,138315.3
1842,85002.8
1843,124740.2
1844,135628.2
1845,144717.1
1846,152345.0
1847,164015.3
1848,49882.4
1849,110514.1
1850,114266.7
1851,159815.4
1852,121827.5
1853,125723.6
1854,169543.9
1855,145351.0
1856,231329.1
1857,140440.2
1858,138259.7
1859,117764.0
1860,140510.1
1861,118050.5
1862,310566.0
1863,289739.2
1864,289831.9
1865,341289.0
1866,332416.1
1867,222742.1
1868,288294.0
1869,197035.0
1870,223645.8
1871,247123.5
1872,175533.3
1873,238867.3
1874,152668.4
1875,201492.6
1876,202784.2
1877,214859.7
1878,198966.8
1879,127887.5
1880,134194.5
1881,247382.6
1882,246078.6
1883,189614.2
1884,206728.1
1885,244028.8
1886,287678.0
1887,213029.6
1888,264815.8
1889,172355.3
1890,117934.4
1891,130223.2
1892,96740.4
1893,127344.0
1894,127728.9
1895,135518.6
1896,128729.9
1897,113614.4
1898,113992.6
1899,162739.6
1900,148482.7
1901,169716.8
1902,153404.2
