Id,SalePrice
1461,114174.1
1462,148518.9
1463,175774.1
1464,203488.5
1465,188673.2
1466,168398.5
1467,182452.6
1468,168109.4
1469,186329.6
1470,119604.6
1471,203575.7
1472,94698.6
1473,93804.6
1474,149378.9
1475,117654.8
1476,363968.9
1477,243325.5
1478,280158.8
1479,291334.5
1480,465244.5
1481,325305.7
1482,212249.9
1483,175400.1
1484,169293.0
1485,186907.4
1486,198759.7
1487,284916.6
1488,227878.0
1489,192117.9
1490,220264.2
1491,195273.5
1492,92004.5
1493,205517.5
1494,286466.0
1495,294647.9
1496,220525.0
1497,166738.8
1498,168396.6
1499,163126.6
1500,154680.9
1501,172640.8
1502,143177.3
1503,271891.0
1504,227346.1
1505,221717.3
1506,200062.0
1507,257768.0
1508,206446.7
1509,160343.6
1510,136938.0
1511,158412.3
1512,173157.0
1513,152780.0
1514,172677.3
1515,189655.0
1516,174399.6
1517,163449.5
1518,132597.8
1519,214928.0
1520,131200.9
1521,132462.2
1522,174566.9
1523,106486.7
1524,122787.5
1525,130098.3
1526,126351.8
1527,106323.9
1528,140768.9
1529,140187.1
1530,193781.0
1531,126559.0
1532,102156.6
1533,141641.4
1534,118550.8
1535,146378.3
1536,114240.8
1537,61312.3
1538,164296.1
1539,205590.3
1540,111188.5
1541,141260.5
1542,132419.1
1543,171315.9
1544,80157.6
1545,122198.3
1546,131873.0
1547,129428.9
1548,129625.0
1549,105268.0
1550,127959.2
1551,109813.5
1552,138680.1
1553,153667.1
1554,124901.5
1555,159702.8
1556,85598.0
1557,115985.6
1558,104538.8
1559,74425.1
1560,142697.1
1561,124904.5
1562,126595.8
1563,119789.8
1564,156866.1
1565,153186.0
1566,226704.5
1567,78870.1
1568,235519.0
1569,126426.9
1570,144179.5
1571,124722.1
1572,139081.6
1573,237389.9
1574,122571.2
1575,221596.3
1576,275498.4
1577,181736.9
1578,150781.2
1579,135974.8
1580,194771.3
1581,170152.2
1582,121793.5
1583,315669.0
1584,217119.1
1585,138484.4
1586,62149.4
1587,114525.0
1588,152173.8
1589,107222.9
1590,127936.1
1591,101177.1
1592,123130.5
1593,128677.7
1594,131084.6
1595,102423.7
1596,213270.8
1597,177443.6
1598,200387.6
1599,157593.6
1600,157156.0
1601,62910.0
1602,107266.4
1603,94683.5
1604,244996.1
1605,249352.0
1606,172566.5
1607,179134.0
1608,219268.7
1609,190625.0
1610,145934.1
1611,148057.2
1612,161324.5
1613,164921.4
1614,125461.4
1615,98336.6
1616,80415.0
1617,98660.5
1618,120624.5
1619,137404.2
1620,165559.3
1621,138131.5
1622,141634.6
1623,277557.4
1624,237207.3
1625,124225.5
1626,174176.3
1627,186831.3
1628,296609.7
1629,171126.3
1630,328819.4
1631,199820.5
1632,238815.8
1633,171909.9
1634,189334.8
1635,182658.5
1636,162732.8
1637,193335.4
1638,190387.9
1639,185603.3
1640,246061.9
1641,175384.8
1642,231056.9
1643,210191.6
1644,218876.8
1645,204916.9
1646,166212.7
1647,158456.6
1648,127701.5
1649,139065.2
1650,117991.2
1651,119111.8
1652,95405.3
1653,98650.0
1654,141224.9
1655,130282.0
1656,137173.2
1657,138136.7
1658,143136.3
1659,118891.4
1660,165801.3
1661,415561.4
1662,367045.1
1663,368724.7
1664,498326.2
1665,283702.8
1666,322829.9
1667,391347.6
1668,354810.5
1669,312038.8
1670,310710.6
1671,259645.8
1672,407729.3
1673,297332.8
1674,222175.8
1675,206228.2
1676,192647.3
1677,223947.1
1678,513447.0
1679,346968.4
1680,310410.0
1681,230984.0
1682,305876.1
1683,192202.4
1684,177371.9
1685,180867.9
1686,174602.6
1687,180415.5
1688,199548.6
1689,196922.5
1690,200347.7
1691,193795.2
1692,266945.3
1693,171304.0
1694,189357.7
1695,167897.8
1696,268104.9
1697,174121.0
1698,359810.5
1699,297078.2
1700,242565.4
1701,270745.6
1702,241674.2
1703,237539.8
1704,293099.1
1705,235657.4
1706,466695.9
1707,203091.1
1708,199012.9
1709,261741.3
1710,213302.2
1711,259315.2
1712,244023.1
1713,280400.2
1714,216123.7
1715,204715.0
1716,174662.1
1717,172367.0
1718,128073.4
1719,211982.8
1720,242511.3
1721,164537.3
1722,123841.2
1723,163744.0
1724,207408.1
1725,231498.0
1726,194722.7
1727,162035.4
1728,182997.2
1729,163550.9
1730,164212.9
1731,121214.8
1732,133279.9
1733,113247.5
1734,122935.5
1735,136686.9
1736,112659.2
1737,348481.3
1738,257204.0
1739,226868.0
1740,200150.9
1741,180386.1
1742,175056.3
1743,184095.5
1744,329585.6
1745,191654.4
1746,195499.6
1747,206342.2
1748,241883.2
1749,147718.1
1750,132978.2
1751,268219.6
1752,119590.1
1753,143923.4
1754,192854.7
1755,175274.2
1756,131607.2
1757,126594.3
1758,148338.9
1759,173682.6
1760,152522.9
1761,157914.5
1762,177276.6
1763,181502.3
1764,114284.3
1765,165841.7
1766,189507.3
1767,231755.2
1768,141357.1
1769,186031.9
1770,164347.3
1771,126002.2
1772,129364.2
1773,136489.2
1774,151061.9
1775,143833.6
1776,128542.7
1777,115418.4
1778,141867.0
1779,112378.1
1780,176682.5
1781,128955.2
1782,88012.0
1783,153738.0
1784,108676.1
1785,127720.3
1786,138320.5
1787,186042.1
1788,61838.7
1789,98329.6
1790,80581.7
1791,182159.7
1792,156877.4
1793,141184.7
1794,160318.4
1795,131030.4
1796,124693.5
1797,116116.5
1798,115261.6
1799,119746.5
1800,120066.9
1801,134172.3
1802,141043.4
1803,147717.7
1804,145283.5
1805,138579.1
1806,127822.2
1807,144498.0
1808,115017.5
1809,123036.9
1810,126952.5
1811,100150.9
