Id,SalePrice
1461,117598.8
1462,156802.6
1463,183013.7
1464,199700.5
1465,193794.8
1466,173072.6
1467,181567.7
1468,160876.8
1469,194053.2
1470,118097.6
1471,193862.8
1472,96403.7
1473,94288.2
1474,144011.3
1475,109492.3
1476,368046.3
1477,252049.1
1478,281981.6
1479,284642.5
1480,484734.8
1481,327603.8
1482,211374.6
1483,182309.0
1484,162697.4
1485,183135.7
1486,194915.5
1487,304773.9
1488,227606.6
1489,195932.6
1490,228889.2
1491,197135.6
1492,96352.6
1493,180904.1
1494,285208.7
1495,293765.2
1496,232649.4
1497,183734.4
1498,168882.5
1499,160888.5
1500,154949.2
1501,176034.6
1502,145519.4
1503,274590.7
1504,242952.3
1505,229782.5
1506,195869.6
1507,254008.1
1508,203805.8
1509,160948.1
1510,146629.2
1511,158884.7
1512,177587.2
1513,151854.9
1514,158968.1
1515,195707.3
1516,160611.2
1517,173816.7
1518,133672.0
1519,212496.2
1520,128122.3
1521,135848.9
1522,175621.8
1523,115844.2
1524,125344.6
1525,124695.6
1526,112817.1
1527,105238.9
1528,135464.4
1529,151876.5
1530,186244.3
1531,107791.0
1532,98919.2
1533,150154.7
1534,122290.8
1535,150852.5
1536,107709.3
1537,57993.7
1538,150617.7
1539,188035.5
1540,95533.4
1541,132820.5
1542,143848.1
1543,181674.0
1544,87493.6
1545,120811.4
1546,136807.1
1547,129681.1
1548,142119.1
1549,119261.9
1550,137720.0
1551,106265.1
1552,140229.8
1553,143802.6
1554,121877.7
1555,164535.5
1556,83815.4
1557,114673.0
1558,104037.1
1559,62330.4
1560,136765.8
1561,128592.0
1562,125446.7
1563,118816.8
1564,160448.1
1565,152253.0
1566,239091.8
1567,78952.2
1568,238007.7
1569,122582.5
1570,135212.2
1571,116147.9
1572,142303.4
1573,236624.0
1574,130365.1
1575,226378.7
1576,264370.8
1577,176410.9
1578,147752.2
1579,144901.8
1580,195964.0
1581,154263.0
1582,124477.4
1583,293077.0
1584,218700.0
1585,134790.2
1586,63358.0
1587,106762.5
1588,161313.6
1589,102266.5
1590,133462.3
1591,94605.8
1592,112343.2
1593,121620.6
1594,128329.9
1595,108677.5
1596,227957.9
1597,196219.0
1598,226821.0
1599,167292.9
1600,156048.1
1601,65391.9
1602,108489.0
1603,69962.8
1604,248281.9
1605,241384.7
1606,168873.8
1607,176471.4
1608,216383.5
1609,183279.3
1610,150192.2
1611,138269.1
1612,165194.8
1613,164189.2
1614,124916.4
1615,97225.3
1616,81125.7
1617,95296.1
1618,124593.1
1619,134968.8
1620,146489.5
1621,134433.4
1622,143432.8
1623,262224.8
1624,216618.0
1625,114966.3
1626,175184.8
1627,194281.8
1628,289625.1
1629,175040.3
1630,354614.4
1631,227812.2
1632,252583.7
1633,166741.1
1634,183338.8
1635,173050.4
1636,152024.6
1637,197091.0
1638,180596.9
1639,193738.9
1640,254452.6
1641,180826.4
1642,247794.5
1643,215921.9
1644,234715.8
1645,203808.3
1646,156197.8
1647,159125.3
1648,131176.8
1649,139243.8
1650,111864.7
1651,119532.5
1652,96662.5
1653,99845.8
1654,140254.6
1655,127833.6
1656,137643.6
1657,143089.3
1658,140249.6
1659,116360.7
1660,153399.8
1661,436109.6
1662,399046.4
1663,379966.4
1664,527689.9
1665,307355.0
1666,330623.9
1667,383657.8
1668,352419.6
1669,303777.9
1670,349483.7
1671,266735.7
1672,428947.4
1673,288653.5
1674,237478.2
1675,201060.2
1676,195522.9
1677,223490.9
1678,466012.2
1679,394760.1
1680,331995.6
1681,246167.2
1682,316009.9
1683,189011.8
1684,171381.4
1685,172501.7
1686,168199.8
1687,167675.4
1688,188742.2
1689,192490.5
1690,194637.3
1691,184089.3
1692,254271.6
1693,163104.1
1694,180512.6
1695,162471.6
1696,268992.4
1697,170572.1
1698,352045.5
1699,297264.9
1700,252067.9
1701,271513.8
1702,238383.6
1703,231087.8
1704,277750.5
1705,224921.5
1706,446788.6
1707,211385.1
1708,202437.0
1709,264832.9
1710,217176.9
1711,265033.7
1712,258661.9
1713,296776.7
1714,229170.1
1715,207674.3
1716,182913.0
1717,169599.6
1718,139110.2
1719,217795.2
1720,237297.4
1721,155317.2
1722,123352.4
1723,150252.1
1724,206809.3
1725,237357.1
1726,185004.3
1727,155553.6
1728,167812.2
1729,172675.0
1730,160957.9
1731,122527.3
1732,128759.0
1733,111884.9
1734,120658.0
1735,121298.5
1736,109287.6
1737,324916.4
1738,254568.7
1739,247855.4
1740,216249.2
1741,188253.7
1742,175089.9
1743,180582.0
1744,347019.5
1745,218274.6
1746,189816.0
1747,214745.6
1748,217765.8
1749,144044.2
1750,126672.9
1751,249031.2
1752,113688.6
1753,156251.3
1754,187372.7
1755,165758.9
1756,128781.5
1757,120957.1
1758,149150.8
1759,168150.6
1760,157837.1
1761,151442.5
1762,186230.2
1763,196697.8
1764,113320.0
1765,184004.7
1766,193446.8
1767,226559.5
1768,144341.9
1769,174902.3
1770,151979.6
1771,125247.7
1772,132705.3
1773,122803.6
1774,149055.1
1775,144147.3
1776,126747.3
1777,110488.5
1778,138922.2
1779,116123.9
1780,172436.4
1781,127186.6
1782,86640.0
1783,146017.6
1784,104211.6
1785,130866.0
1786,139377.1
1787,166169.4
1788,62822.2
1789,100237.3
1790,75995.8
1791,180045.2
1792,158262.3
1793,130256.2
1794,157648.5
1795,137370.8
1796,126270.3
1797,109523.4
1798,122649.9
1799,112751.7
1800,126489.6
1801,127947.3
1802,133697.6
1803,155018.1
1804,142479.9
1805,137331.9
1806,130241.4
1807,133734.0
1808,119320.5
1809,126443.4
1810,135669.7
1811,93787.5
1812,103969.3
1813,125552.6
1814,99556.1
1815,56393.9
1816,102178.4
1817,107682.5
1818,152790.6
1819,129802.3
1820,51807.4
1821,116316.6
1822,154845.3
1823,42283.5
1824,130430.7
1825,138398.6
1826,105042.2
1827,100564.6
1828,133550.1
1829,128877.4
1830,145715.3
1831,147997.4
1832,76830.4
1833,141465.5
1834,118429.7
1835,119235.6
1836,130210.5
1837,85766.6
1838,128520.4
1839,103332.1
1840,144317.5
1841,135672.0
1842,93969.2
1843,124929.3
1844,138720.5
1845,146714.4
1846,154399.0
1847,170582.9
1848,49953.3
1849,109092.5
1850,115273.0
1851,156744.9
1852,124359.1
1853,122029.8
1854,163435.4
1855,140077.7
1856,227204.6
1857,137405.4
1858,138361.1
1859,116911.9
1860,135031.9
1861,117519.9
1862,298357.3
1863,279353.6
1864,279440.1
1865,347907.1
1866,340766.4
1867,221958.6
1868,283324.5
1869,197674.2
1870,224769.1
