Id,SalePrice
1461,116239.7
1462,178735.2
1463,187442.8
1464,199979.9
1465,185306.1
1466,173813.4
1467,179606.3
1468,162260.8
1469,194541.9
1470,124213.1
1471,178584.5
1472,96326.6
1473,95411.6
1474,142575.4
1475,109773.0
1476,362643.4
1477,253878.0
1478,291477.1
1479,292151.0
1480,504931.4
1481,331314.8
1482,205285.4
1483,184560.4
1484,164992.6
1485,181435.2
1486,192331.3
1487,319605.0
1488,230671.8
1489,194130.0
1490,236429.3
1491,195980.7
1492,92969.4
1493,183244.0
1494,300157.9
1495,294299.3
1496,234924.6
1497,184470.4
1498,172644.6
1499,162674.1
1500,161397.7
1501,185345.5
1502,138690.7
1503,267742.9
1504,239580.3
1505,226247.5
1506,190194.2
1507,256869.8
1508,200147.0
1509,169991.1
1510,148765.5
1511,154691.0
1512,174475.6
1513,155801.1
1514,169286.3
1515,187871.3
1516,155069.6
1517,180764.6
1518,124626.2
1519,216467.0
1520,130466.0
1521,137917.3
1522,177483.0
1523,115112.0
1524,127597.9
1525,128026.5
1526,115131.1
1527,104519.3
1528,136612.4
1529,154770.5
1530,181265.4
1531,106164.8
1532,97157.4
1533,159841.7
1534,119422.5
1535,147753.5
1536,104743.8
1537,62642.3
1538,152139.4
1539,206252.1
1540,102451.6
1541,140542.7
1542,143700.1
1543,187909.0
1544,85213.3
1545,121197.4
1546,133890.6
1547,135480.5
1548,143356.3
1549,119138.4
1550,131467.5
1551,109083.2
1552,142875.8
1553,150979.1
1554,114776.5
1555,166870.0
1556,91736.4
1557,116449.2
1558,101597.8
1559,73732.6
1560,124818.7
1561,128685.8
1562,128208.3
1563,122862.8
1564,155932.8
1565,156235.0
1566,241824.8
1567,80999.9
1568,245850.9
1569,120867.7
1570,139152.4
1571,120180.7
1572,143090.7
1573,247038.6
1574,128361.3
1575,224270.5
1576,244206.9
1577,175667.5
1578,148015.0
1579,150264.8
1580,193394.8
1581,161746.9
1582,127870.7
1583,299204.2
1584,214650.7
1585,139115.9
1586,65908.9
1587,114884.9
1588,156741.8
1589,99396.3
1590,132511.8
1591,96289.2
1592,110021.4
1593,124521.1
1594,122199.1
1595,113140.9
1596,220815.0
1597,197906.2
1598,226315.0
1599,162762.8
1600,156948.6
1601,69674.3
1602,109834.9
1603,78874.6
1604,251408.1
1605,237084.6
1606,162758.5
1607,162700.7
1608,208232.0
1609,175343.5
1610,149882.1
1611,134003.2
1612,167796.0
1613,162809.2
1614,116422.5
1615,93656.3
1616,79230.8
1617,90599.7
1618,125381.1
1619,141289.0
1620,151312.6
1621,139003.6
1622,140387.0
1623,274996.0
1624,213626.1
1625,121593.2
1626,164794.7
1627,194990.1
1628,290349.2
1629,177064.3
1630,361894.4
1631,223062.0
1632,247903.7
1633,165132.2
1634,182546.5
1635,174375.1
1636,151588.6
1637,197918.7
1638,185295.3
1639,184001.4
1640,254016.7
1641,178473.2
1642,249287.7
1643,217422.6
1644,237260.7
1645,207229.2
1646,157497.3
1647,159940.2
1648,130595.5
1649,140268.5
1650,116726.7
1651,119635.8
1652,98127.5
1653,102249.7
1654,141337.3
1655,136140.2
1656,143700.7
1657,148582.7
1658,142232.7
1659,120976.0
1660,160995.8
1661,455050.9
1662,402502.8
1663,375133.7
1664,540143.4
1665,300616.6
1666,323356.8
1667,407610.2
1668,320849.3
1669,309741.6
1670,331629.3
1671,264114.3
1672,446440.8
1673,295746.9
1674,240629.2
1675,198256.5
1676,196061.1
1677,223494.0
1678,504956.1
1679,414089.8
1680,325333.6
1681,238435.9
1682,321788.0
1683,183974.9
1684,169485.1
1685,168987.8
1686,169478.7
1687,165998.4
1688,188263.1
1689,187883.8
1690,193581.5
1691,180062.0
1692,261151.6
1693,164681.7
1694,182595.5
1695,162529.7
1696,263123.6
1697,169717.2
1698,355441.6
1699,329246.2
1700,261389.9
1701,275536.1
1702,256206.9
1703,252206.6
1704,290696.2
1705,230997.6
1706,475102.8
1707,214529.9
1708,201846.1
1709,264249.6
1710,218053.3
1711,271468.1
1712,262069.0
1713,292741.9
1714,234674.1
1715,210657.6
1716,185478.0
1717,170189.2
1718,144390.7
1719,215169.3
1720,238179.7
1721,155898.9
1722,128909.6
1723,153332.4
1724,202549.5
1725,238194.0
1726,190542.5
1727,155140.1
1728,167658.5
1729,172705.7
1730,164104.2
1731,130256.0
1732,131109.0
1733,118664.5
1734,138287.5
1735,119512.5
1736,113689.2
1737,321323.8
1738,252743.2
1739,243595.9
1740,221084.2
1741,193307.9
1742,186144.0
1743,180997.3
1744,346429.1
1745,217263.4
1746,188151.0
1747,221310.4
1748,226005.1
1749,148084.6
1750,128915.3
1751,248892.5
1752,113293.9
1753,152013.7
1754,187877.3
1755,172437.5
1756,136107.6
1757,121729.0
1758,147669.1
1759,174124.7
1760,163308.8
1761,147756.1
1762,186753.3
1763,184953.4
1764,117666.2
1765,170717.4
1766,181986.3
1767,223558.1
